,Query Path,SAT/UNSAT,Depths,algaroba with pause based on depth
222,../blocksworld/blocksworld_from_22_0_2_to_9_12_3_negated_goal_bmc_43.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 576, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 129, Record_left_center_right: 48, }",0.16142725944519043
223,../blocksworld/blocksworld_from_15_2_6_to_18_3_2_negated_goal_bmc_21.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 312, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 63, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 26, }",0.05666065216064453
224,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 286, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 24, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 57, }",0.09435200691223145
225,../blocksworld/blocksworld_from_12_1_3_to_11_1_4_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 357, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 78, Record_left_center_right: 31, }",0.12347888946533203
226,../blocksworld/blocksworld_from_5_21_0_to_20_6_0_negated_goal_bmc_28.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 402, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 84, Record_left_center_right: 33, }",0.13012290000915527
227,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_29.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 402, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 87, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 34, }",0.1210024356842041
228,../blocksworld/blocksworld_from_0_1_15_to_13_1_2_negated_goal_bmc_21.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 298, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 63, Record_left_center_right: 26, }",0.08201050758361816
229,../blocksworld/blocksworld_from_7_3_1_to_5_6_0_negated_goal_bmc_9.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 144, Enum_A_B_C_D_E_F_G_H_I_J_K: 27, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 14, }",0.05092024803161621
230,../blocksworld/blocksworld_from_11_1_11_to_5_8_10_negated_goal_bmc_26.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 372, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 78, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 31, }",0.10357666015625
231,../blocksworld/blocksworld_from_4_1_4_to_1_0_8_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 163, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 33, Record_left_center_right: 16, }",0.06994485855102539
232,../blocksworld/blocksworld_from_12_7_0_to_11_3_5_negated_goal_bmc_29.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 398, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 87, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 34, }",0.11498641967773438
233,../blocksworld/blocksworld_from_16_2_0_to_1_1_16_negated_goal_bmc_33.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 446, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 99, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 38, }",0.14372825622558594
234,../blocksworld/blocksworld_from_8_2_4_to_0_3_11_negated_goal_bmc_18.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 54, Tower: 256, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 23, }",0.07394862174987793
235,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 222, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 39, Record_left_center_right: 18, }",0.07997941970825195
236,../blocksworld/blocksworld_from_2_0_7_to_1_1_7_negated_goal_bmc_12.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 174, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 36, Record_left_center_right: 17, }",0.04533743858337402
237,../blocksworld/blocksworld_from_6_20_0_to_1_12_13_negated_goal_bmc_41.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 558, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 123, Record_left_center_right: 46, }",0.19487404823303223
238,../blocksworld/blocksworld_from_8_8_1_to_9_4_4_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 120, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 18, Record_left_center_right: 11, }",0.06229662895202637
239,../blocksworld/blocksworld_from_20_2_0_to_13_2_7_negated_goal_bmc_12.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 202, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 17, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 36, }",0.049080848693847656
240,../blocksworld/blocksworld_from_11_5_0_to_14_0_2_negated_goal_bmc_22.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 310, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P: 66, Record_left_center_right: 27, }",0.0854501724243164
241,../blocksworld/blocksworld_from_10_0_0_to_7_3_0_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 104, Enum_A_B_C_D_E_F_G_H_I_J: 18, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 11, }",0.031468868255615234
242,../blocksworld/blocksworld_from_13_2_4_to_13_3_3_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 123, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 18, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 11, }",0.04157733917236328
243,../blocksworld/blocksworld_from_5_2_3_to_9_0_1_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 56, Enum_A_B_C_D_E_F_G_H_I_J: 6, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 7, }",0.04199719429016113
244,../blocksworld/blocksworld_from_6_9_0_to_14_0_1_negated_goal_bmc_4.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 92, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 12, Record_left_center_right: 9, }",0.05166292190551758
245,../blocksworld/blocksworld_from_0_0_21_to_10_8_3_negated_goal_bmc_41.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 548, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 46, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 123, }",0.1728501319885254
246,../blocksworld/blocksworld_from_2_0_5_to_2_1_4_negated_goal_bmc_2.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 50, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G: 6, Record_left_center_right: 7, }",0.043830156326293945
247,../blocksworld/blocksworld_from_1_9_5_to_13_2_0_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 175, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 33, Record_left_center_right: 16, }",0.03936195373535156
248,../blocksworld/blocksworld_from_4_4_3_to_4_3_4_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 215, Enum_A_B_C_D_E_F_G_H_I_J_K: 45, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 20, }",0.04199981689453125
249,../blocksworld/blocksworld_from_3_4_6_to_1_9_3_negated_goal_bmc_16.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 231, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M: 48, Record_left_center_right: 21, }",0.057874441146850586
250,../blocksworld/blocksworld_from_17_2_3_to_8_7_7_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 214, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 39, }",0.05184054374694824
251,../blocksworld/blocksworld_from_11_0_10_to_18_1_2_negated_goal_bmc_9.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 164, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 14, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 27, }",0.04325151443481445
252,../blocksworld/blocksworld_from_17_2_1_to_19_1_0_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 66, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 3, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, }",0.03604412078857422
253,../blocksworld/blocksworld_from_12_2_0_to_5_0_9_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 42, Tower: 210, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 19, }",0.05783200263977051
254,../blocksworld/blocksworld_from_4_3_0_to_5_1_1_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 63, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G: 9, Record_left_center_right: 8, }",0.02167034149169922
255,../blocksworld/blocksworld_from_9_10_3_to_1_0_21_negated_goal_bmc_30.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 418, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 35, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 90, }",0.10967087745666504
256,../blocksworld/blocksworld_from_12_0_7_to_18_0_1_negated_goal_bmc_7.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 136, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 21, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 12, }",0.037168025970458984
257,../blocksworld/blocksworld_from_1_14_5_to_17_3_0_negated_goal_bmc_21.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 305, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 63, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 26, }",0.108154296875
258,../blocksworld/blocksworld_from_4_0_5_to_8_0_1_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 43, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 3, Record_left_center_right: 6, }",0.034732818603515625
259,../blocksworld/blocksworld_from_4_19_1_to_0_8_16_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 134, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 18, Record_left_center_right: 11, }",0.056287527084350586
260,../blocksworld/blocksworld_from_24_1_0_to_8_1_16_negated_goal_bmc_30.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 424, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 90, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 35, }",0.10004067420959473
261,../blocksworld/blocksworld_from_14_0_3_to_12_4_1_negated_goal_bmc_8.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 144, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 24, Record_left_center_right: 13, }",0.05828690528869629
262,../blocksworld/blocksworld_from_2_5_13_to_12_7_1_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 66, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T: 3, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, }",0.028149843215942383
263,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_6.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 122, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 18, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 11, }",0.04502153396606445
264,../blocksworld/blocksworld_from_5_0_1_to_1_1_4_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 85, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F: 15, Record_left_center_right: 10, }",0.0630345344543457
265,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_27.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 384, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 81, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 32, }",0.09705734252929688
266,../blocksworld/blocksworld_from_11_4_8_to_17_1_5_negated_goal_bmc_32.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 444, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 96, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 37, }",0.12924408912658691
267,../blocksworld/blocksworld_from_15_2_6_to_18_3_2_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 240, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W: 45, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 20, }",0.07077479362487793
268,../blocksworld/blocksworld_from_6_20_0_to_1_12_13_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 198, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 33, Record_left_center_right: 16, }",0.06998372077941895
269,../blocksworld/blocksworld_from_14_0_3_to_12_4_1_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 276, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 57, Record_left_center_right: 24, }",0.061710357666015625
270,../blocksworld/blocksworld_from_21_1_2_to_14_3_7_negated_goal_bmc_22.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 325, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 66, Record_left_center_right: 27, }",0.10328340530395508
271,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_8.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 154, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 13, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V: 24, }",0.03077101707458496
272,../blocksworld/blocksworld_from_23_1_0_to_10_1_13_negated_goal_bmc_25.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 362, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 75, Record_left_center_right: 30, }",0.10201692581176758
273,../blocksworld/blocksworld_from_2_0_5_to_2_1_4_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 26, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G: 0, Record_left_center_right: 5, }",0.0449833869934082
274,../blocksworld/blocksworld_from_5_5_0_to_7_0_3_negated_goal_bmc_5.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 94, Enum_A_B_C_D_E_F_G_H_I_J: 15, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 10, }",0.0770721435546875
275,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_8.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 158, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 24, Record_left_center_right: 13, }",0.05021214485168457
276,../blocksworld/blocksworld_from_11_6_0_to_8_0_9_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 324, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 69, Record_left_center_right: 28, }",0.07695674896240234
277,../blocksworld/blocksworld_from_1_24_0_to_9_16_0_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 75, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 3, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, }",0.049188852310180664
278,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 206, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R: 39, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, }",0.05539965629577637
279,../blocksworld/blocksworld_from_12_1_1_to_5_7_2_negated_goal_bmc_3.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 9, Tower: 76, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 8, }",0.04253792762756348
280,../blocksworld/blocksworld_from_3_4_6_to_1_9_3_negated_goal_bmc_19.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 267, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M: 57, Record_left_center_right: 24, }",0.0710749626159668
281,../blocksworld/blocksworld_from_8_2_1_to_10_1_0_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 167, Enum_A_B_C_D_E_F_G_H_I_J_K: 33, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 16, }",0.042500972747802734
282,../blocksworld/blocksworld_from_6_20_0_to_1_12_13_negated_goal_bmc_37.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 510, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z: 111, Record_left_center_right: 42, }",0.10495591163635254
283,../blocksworld/blocksworld_from_9_4_1_to_0_13_1_negated_goal_bmc_23.smt2,{'algaroba with pause based on depth': 'sat'},"{Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N: 69, Tower: 318, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 28, }",0.09822225570678711
284,../blocksworld/blocksworld_from_0_0_21_to_10_8_3_negated_goal_bmc_35.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 476, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 40, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U: 105, }",0.12485408782958984
285,../blocksworld/blocksworld_from_12_7_0_to_11_3_5_negated_goal_bmc_1.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 62, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S: 3, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 6, }",0.04697418212890625
286,../blocksworld/blocksworld_from_5_5_0_to_10_0_0_negated_goal_bmc_13.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 190, Enum_A_B_C_D_E_F_G_H_I_J: 39, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 18, }",0.05700969696044922
287,../blocksworld/blocksworld_from_3_4_1_to_7_0_1_negated_goal_bmc_0.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 28, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H: 0, Record_left_center_right: 5, }",0.031019926071166992
288,../blocksworld/blocksworld_from_1_7_5_to_6_4_3_negated_goal_bmc_17.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 244, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M: 51, Record_left_center_right: 22, }",0.05090832710266113
289,../blocksworld/blocksworld_from_15_6_4_to_10_2_13_negated_goal_bmc_47.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 626, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 141, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 52, }",0.19320273399353027
290,../blocksworld/blocksworld_from_13_11_1_to_17_3_5_negated_goal_bmc_49.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 652, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y: 147, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 54, }",0.19470953941345215
291,../blocksworld/blocksworld_from_12_0_3_to_8_3_4_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 223, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O: 45, Record_left_center_right: 20, }",0.03870248794555664
292,../blocksworld/blocksworld_from_3_1_20_to_23_0_1_negated_goal_bmc_24.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 350, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X: 72, Record_left_center_right: 29, }",0.10054516792297363
293,../blocksworld/blocksworld_from_0_7_3_to_8_1_1_negated_goal_bmc_11.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 166, Enum_A_B_C_D_E_F_G_H_I_J: 33, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Record_left_center_right: 16, }",0.08367204666137695
294,../blocksworld/blocksworld_from_5_7_5_to_8_8_1_negated_goal_bmc_15.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 228, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q: 45, Record_left_center_right: 20, }",0.08613300323486328
295,../blocksworld/blocksworld_from_4_0_5_to_8_0_1_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 199, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I: 42, Record_left_center_right: 19, }",0.0654442310333252
296,../blocksworld/blocksworld_from_11_0_1_to_11_1_0_negated_goal_bmc_14.smt2,{'algaroba with pause based on depth': 'sat'},"{Tower: 206, Enum_left-to-center_left-to-right_center-to-left_center-to-right_right-to-left_right-to-center: 0, Enum_A_B_C_D_E_F_G_H_I_J_K_L: 42, Record_left_center_right: 19, }",0.05153203010559082
