,Query Path,SAT/UNSAT,Depths,Algaroba no pause,Algaroba,Z3,cvc5,Princess
0,../QF_UFDT/20210312-Bouvier/16244440/vlsat3_e01.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",60.83073925971985,53.76748752593994,22.104986429214478,47.78067493438721,1201.0
1,../QF_UFDT/20210312-Bouvier/16244459/vlsat3_k58.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",21.629353046417236,26.735602378845215,1201.0,179.97518181800842,1201.0
2,../QF_UFDT/20210312-Bouvier/16244458/vlsat3_k13.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",10.971130847930908,11.428432703018188,1201.0,513.5541212558746,1201.0
3,../QF_UFDT/20210312-Bouvier/16244443/vlsat3_k26.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",37.13511371612549,41.14268755912781,1201.0,1201.0,1201.0
4,../QF_UFDT/20210312-Bouvier/16244454/vlsat3_k22.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",43.69192385673523,44.887781858444214,1201.0,1201.0,1201.0
5,../QF_UFDT/20210312-Bouvier/16244451/vlsat3_k75.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",61.574859619140625,60.954163789749146,1201.0,1201.0,1201.0
6,../QF_UFDT/20210312-Bouvier/16244441/vlsat3_k17.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",86.86756491661072,89.04824137687683,1201.0,1201.0,1201.0
7,../QF_UFDT/20210312-Bouvier/16244452/vlsat3_k69.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",168.492817401886,159.0855679512024,1201.0,1201.0,1201.0
8,../QF_UFDT/20210312-Bouvier/16244457/vlsat3_e05.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,57.33372211456299,340.0766887664795,1201.0
9,../QF_UFDT/20210312-Bouvier/16244455/vlsat3_k80.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",223.305433511734,234.5967218875885,1201.0,1201.0,1201.0
